@@@E X T R A C T@@@
Latitude,Longitude,Road Surface
39.966008,-83.019947,Asphalt
39.96601,-83.02109,Asphalt
39.96601,-83.020228,Asphalt
39.966012,-83.020372,Asphalt
39.966012,-83.019812,Asphalt
39.966013,-83.02051,Asphalt
39.966015,-83.019295,Asphalt
39.966018,-83.020643,Asphalt
39.966018,-83.01968,Asphalt
39.966022,-83.03696,Asphalt
39.966022,-83.01462,Asphalt
39.966023,-83.021357,Asphalt
39.966023,-83.019553,Asphalt
39.966027,-83.037,Asphalt
39.966027,-83.020772,Asphalt
39.966027,-83.019035,Asphalt
39.966027,-83.014653,Asphalt
39.96603,-83.01943,Asphalt
39.96603,-83.014685,Asphalt
39.966032,-83.036542,Asphalt
39.966033,-83.014712,Asphalt
39.966035,-83.036867,Asphalt
39.966035,-83.014735,Asphalt
39.966037,-83.019312,Asphalt
39.966037,-83.014777,Asphalt
39.966037,-83.014758,Asphalt
39.966038,-83.01482,Asphalt
39.966038,-83.014803,Asphalt
39.966038,-83.01479,Asphalt
39.96604,-83.01877,Asphalt
39.96604,-83.014843,Asphalt
39.966042,-83.020893,Asphalt
39.966042,-83.014872,Asphalt
39.966043,-83.036898,Asphalt
39.966043,-83.014912,Asphalt
39.966045,-83.01919,Asphalt
39.966045,-83.014965,Asphalt
39.966048,-83.015027,Asphalt
39.966052,-83.01907,Asphalt
39.966052,-83.018498,Asphalt
39.966052,-83.015085,Asphalt
39.966053,-83.015137,Asphalt
39.966057,-83.015175,Asphalt
39.966058,-83.018948,Asphalt
39.966058,-83.015205,Asphalt
39.96606,-83.036622,Asphalt
39.96606,-83.026147,Asphalt
39.96606,-83.015228,Asphalt
39.966062,-83.021623,Asphalt
39.966062,-83.015245,Asphalt
39.966063,-83.026087,Asphalt
39.966063,-83.018225,Asphalt
39.966063,-83.015252,Asphalt
39.966065,-83.018832,Asphalt
39.966065,-83.015253,Asphalt
39.966065,-83.015252,Asphalt
39.966067,-83.02707,Asphalt
39.966067,-83.01525,Asphalt
39.966067,-83.015248,Asphalt
39.966068,-83.01525,Asphalt
39.966068,-83.015248,Asphalt
39.96607,-83.02698,Asphalt
39.96607,-83.015593,Asphalt
39.96607,-83.015248,Asphalt
39.96607,-83.015247,Asphalt
39.966072,-83.018717,Asphalt
39.966072,-83.015272,Asphalt
39.966072,-83.015265,Asphalt
39.966072,-83.015263,Asphalt
39.966072,-83.015262,Asphalt
39.966072,-83.01526,Asphalt
39.966072,-83.015257,Asphalt
39.966072,-83.015252,Asphalt
39.966073,-83.015287,Asphalt
39.966073,-83.015262,Asphalt
39.966073,-83.01526,Asphalt
39.966075,-83.01796,Asphalt
39.966075,-83.01531,Asphalt
39.966077,-83.036995,Asphalt
39.966077,-83.036798,Asphalt
39.966077,-83.036768,Asphalt
39.966077,-83.021015,Asphalt
39.966077,-83.015348,Asphalt
39.966078,-83.018607,Asphalt
39.96608,-83.036747,Asphalt
39.96608,-83.018163,Asphalt
39.96608,-83.018162,Asphalt
39.96608,-83.01815,Asphalt
39.96608,-83.015398,Asphalt
39.966082,-83.018162,Asphalt
39.966082,-83.018125,Asphalt
39.966083,-83.036698,Asphalt
39.966083,-83.018512,Asphalt
39.966083,-83.018162,Asphalt
39.966083,-83.018083,Asphalt
39.966083,-83.015457,Asphalt
39.966085,-83.01816,Asphalt
39.966085,-83.018158,Asphalt
39.966085,-83.018027,Asphalt
39.966087,-83.018158,Asphalt
39.966087,-83.015853,Asphalt
39.966087,-83.015518,Asphalt
39.966088,-83.018157,Asphalt
39.966088,-83.017692,Asphalt
39.96609,-83.018427,Asphalt
39.96609,-83.018155,Asphalt
39.96609,-83.017958,Asphalt
39.96609,-83.015583,Asphalt
39.966092,-83.018153,Asphalt
39.966092,-83.018152,Asphalt
39.966093,-83.018152,Asphalt
39.966093,-83.015653,Asphalt
39.966095,-83.018352,Asphalt
39.966095,-83.01815,Asphalt
39.966095,-83.018148,Asphalt
39.966095,-83.017882,Asphalt
39.966097,-83.018148,Asphalt
39.966097,-83.018147,Asphalt
39.966097,-83.015728,Asphalt
39.966098,-83.018287,Asphalt
39.966098,-83.018147,Asphalt
39.966098,-83.018145,Asphalt
39.966098,-83.018143,Asphalt
39.966098,-83.017802,Asphalt
39.9661,-83.03702,Asphalt
39.9661,-83.036618,Asphalt
39.9661,-83.018143,Asphalt
39.9661,-83.018142,Asphalt
39.9661,-83.01814,Asphalt
39.9661,-83.016117,Asphalt
39.9661,-83.015802,Asphalt
39.966102,-83.026962,Asphalt
39.966102,-83.018237,Asphalt
39.966102,-83.018142,Asphalt
39.966102,-83.01814,Asphalt
39.966103,-83.017718,Asphalt
39.966103,-83.017422,Asphalt
39.966103,-83.015873,Asphalt
39.966105,-83.018202,Asphalt
39.966105,-83.018177,Asphalt
39.966105,-83.018148,Asphalt
39.966105,-83.015943,Asphalt
39.966107,-83.021893,Asphalt
39.966107,-83.018158,Asphalt
39.966107,-83.017633,Asphalt
39.966107,-83.003213,Asphalt
39.966108,-83.037035,Asphalt
39.966108,-83.036777,Asphalt
39.966108,-83.01601,Asphalt
39.96611,-83.016075,Asphalt
39.966112,-83.0371,Asphalt
39.966112,-83.021112,Asphalt
39.966112,-83.017552,Asphalt
39.966112,-83.016375,Asphalt
39.966112,-83.016138,Asphalt
39.966113,-83.017475,Asphalt
39.966113,-83.016198,Asphalt
39.966115,-83.016257,Asphalt
39.966117,-83.017405,Asphalt
39.966117,-83.016313,Asphalt
39.966118,-83.037122,Asphalt
39.966118,-83.017338,Asphalt
39.966118,-83.016373,Asphalt
39.96612,-83.016505,Asphalt
39.96612,-83.016438,Asphalt
39.966122,-83.017267,Asphalt
39.966122,-83.016702,Asphalt
39.966122,-83.016637,Asphalt
39.966122,-83.016633,Asphalt
39.966122,-83.016572,Asphalt
39.966123,-83.017195,Asphalt
39.966123,-83.016838,Asphalt
39.966123,-83.016768,Asphalt
39.966125,-83.017123,Asphalt
39.966125,-83.017052,Asphalt
39.966125,-83.016982,Asphalt
39.966125,-83.016912,Asphalt
39.966127,-83.01689,Asphalt
39.966128,-83.037275,Asphalt
39.966128,-83.036847,Asphalt
39.966128,-83.017143,Asphalt
39.966132,-83.026967,Asphalt
39.966143,-83.037363,Asphalt
39.966147,-83.037215,Asphalt
39.966148,-83.036908,Asphalt
39.96615,-83.02603,Asphalt
39.966153,-83.025895,Asphalt
39.966158,-83.026948,Asphalt
39.96616,-83.02119,Asphalt
39.966162,-83.037248,Asphalt
39.966165,-83.037067,Asphalt
39.966172,-83.036968,Asphalt
39.966178,-83.037088,Asphalt
39.966182,-83.03706,Asphalt
39.966182,-83.021267,Asphalt
39.96619,-83.036898,Asphalt
39.96619,-83.021355,Asphalt
39.966193,-83.119058,Asphalt
39.966193,-83.021452,Asphalt
39.966195,-83.037028,Asphalt
39.966197,-83.02217,Asphalt
39.966205,-83.037382,Asphalt
39.966207,-83.02156,Asphalt
39.966217,-83.037417,Asphalt
39.966218,-83.037432,Asphalt
39.96622,-83.037092,Asphalt
39.966222,-83.026915,Asphalt
39.966223,-83.021682,Asphalt
39.966227,-83.025942,Asphalt
39.966227,-83.022333,Asphalt
39.966228,-83.037402,Asphalt
39.96623,-83.037588,Asphalt
39.96623,-83.003227,Asphalt
39.966232,-83.027,Asphalt
39.966238,-83.025865,Asphalt
39.96624,-83.021802,Asphalt
39.966248,-83.037158,Asphalt
39.966252,-83.037535,Asphalt
39.966252,-83.037337,Asphalt
39.966253,-83.037525,Asphalt
39.96626,-83.037725,Asphalt
39.966262,-83.026898,Asphalt
39.966262,-83.022415,Asphalt
39.966262,-83.021933,Asphalt
39.966268,-83.022448,Asphalt
39.966275,-83.026927,Asphalt
39.966277,-83.03723,Asphalt
39.96628,-83.037172,Asphalt
39.966282,-83.037407,Asphalt
39.966283,-83.022072,Asphalt
39.966285,-83.037375,Asphalt
39.966303,-83.037675,Asphalt
39.966303,-83.022547,Asphalt
39.966305,-83.037298,Asphalt
39.966315,-83.026892,Asphalt
39.966317,-83.022207,Asphalt
39.966327,-83.037763,Asphalt
39.966328,-83.037367,Asphalt
39.96633,-83.037903,Asphalt
39.966335,-83.022645,Asphalt
39.966337,-83.03781,Asphalt
39.966338,-83.037608,Asphalt
39.966345,-83.02567,Asphalt
39.966348,-83.037767,Asphalt
39.966348,-83.022657,Asphalt
39.96635,-83.037437,Asphalt
39.966352,-83.025782,Asphalt
39.966352,-83.022338,Asphalt
39.966353,-83.00324,Asphalt
39.966357,-83.037833,Asphalt
39.966358,-83.037855,Asphalt
39.96637,-83.037447,Asphalt
39.966373,-83.037492,Asphalt
39.966375,-83.026865,Asphalt
39.966377,-83.038087,Asphalt
39.966385,-83.037725,Asphalt
39.966388,-83.037687,Asphalt
39.966388,-83.026952,Asphalt
39.966392,-83.03754,Asphalt
39.966392,-83.025737,Asphalt
39.966393,-83.022475,Asphalt
39.966407,-83.03758,Asphalt
39.966408,-83.0228,Asphalt
39.96641,-83.025647,Asphalt
39.966412,-83.038,Asphalt
39.966413,-83.02686,Asphalt
39.966415,-83.022885,Asphalt
39.966417,-83.026903,Asphalt
39.96642,-83.037618,Asphalt
39.966423,-83.037655,Asphalt
39.966425,-83.119052,Asphalt
39.966427,-83.038222,Asphalt
39.966427,-83.03788,Asphalt
39.966437,-83.038097,Asphalt
39.966437,-83.03768,Asphalt
39.96644,-83.02261,Asphalt
39.966442,-83.037827,Asphalt
39.966442,-83.037705,Asphalt
39.966443,-83.037812,Asphalt
39.966443,-83.037753,Asphalt
39.966445,-83.037775,Asphalt
39.966445,-83.03773,Asphalt
39.966447,-83.03784,Asphalt
39.966448,-83.037852,Asphalt
39.966453,-83.03779,Asphalt
39.966455,-83.037863,Asphalt
39.96646,-83.0382,Asphalt
39.96646,-83.03772,Asphalt
39.966465,-83.038175,Asphalt
39.966467,-83.03813,Asphalt
39.966468,-83.037883,Asphalt
39.966468,-83.026848,Asphalt
39.96647,-83.038175,Asphalt
39.966472,-83.022948,Asphalt
39.966478,-83.003242,Asphalt
39.966485,-83.022748,Asphalt
39.966487,-83.037907,Asphalt
39.966487,-83.037712,Asphalt
39.966488,-83.038045,Asphalt
39.96649,-83.037998,Asphalt
39.966492,-83.038445,Asphalt
39.966502,-83.037938,Asphalt
39.966512,-83.037977,Asphalt
39.966517,-83.038153,Asphalt
39.966517,-83.023138,Asphalt
39.966518,-83.026835,Asphalt
39.966522,-83.038553,Asphalt
39.966528,-83.038353,Asphalt
39.966532,-83.03802,Asphalt
39.966533,-83.025443,Asphalt
39.966538,-83.022887,Asphalt
39.966542,-83.02692,Asphalt
39.966545,-83.038428,Asphalt
39.966547,-83.026915,Asphalt
39.966548,-83.03807,Asphalt
39.966548,-83.037997,Asphalt
39.96655,-83.023103,Asphalt
39.966552,-83.025537,Asphalt
39.966553,-83.038123,Asphalt
39.966553,-83.026845,Asphalt
39.966558,-83.025532,Asphalt
39.966572,-83.038495,Asphalt
39.966572,-83.038168,Asphalt
39.966572,-83.037972,Asphalt
39.966582,-83.03821,Asphalt
39.966583,-83.025433,Asphalt
39.966585,-83.03859,Asphalt
39.966585,-83.03853,Asphalt
39.966587,-83.038493,Asphalt
39.96659,-83.038367,Asphalt
39.966592,-83.038308,Asphalt
39.966592,-83.038255,Asphalt
39.966595,-83.023023,Asphalt
39.966598,-83.038307,Asphalt
39.9666,-83.026817,Asphalt
39.966602,-83.003265,Asphalt
39.966605,-83.038428,Asphalt
39.966607,-83.038803,Asphalt
39.96662,-83.03889,Asphalt
39.96662,-83.038352,Asphalt
39.96663,-83.02338,Asphalt
39.966638,-83.038268,Asphalt
39.966642,-83.038705,Asphalt
39.966642,-83.023297,Asphalt
39.966643,-83.038397,Asphalt
39.966652,-83.038758,Asphalt
39.966652,-83.02682,Asphalt
39.966658,-83.023158,Asphalt
39.966662,-83.038242,Asphalt
39.966663,-83.038437,Asphalt
39.96667,-83.119052,Asphalt
39.966677,-83.038815,Asphalt
39.966677,-83.026932,Asphalt
39.966682,-83.026842,Asphalt
39.966688,-83.038473,Asphalt
39.966688,-83.02691,Asphalt
39.966693,-83.038702,Asphalt
39.966693,-83.038688,Asphalt
39.966693,-83.038618,Asphalt
39.966695,-83.038872,Asphalt
39.966698,-83.038508,Asphalt
39.966707,-83.038857,Asphalt
39.96671,-83.038977,Asphalt
39.966722,-83.039225,Asphalt
39.966722,-83.038532,Asphalt
39.966722,-83.025218,Asphalt
39.966723,-83.026807,Asphalt
39.966723,-83.025328,Asphalt
39.966723,-83.023293,Asphalt
39.966725,-83.039158,Asphalt
39.966725,-83.023467,Asphalt
39.96673,-83.038542,Asphalt
39.966737,-83.023603,Asphalt
39.966738,-83.03856,Asphalt
39.966738,-83.003277,Asphalt
39.966747,-83.039032,Asphalt
39.96675,-83.025295,Asphalt
39.966755,-83.038592,Asphalt
39.966755,-83.038525,Asphalt
39.96676,-83.039088,Asphalt
39.96676,-83.025222,Asphalt
39.966765,-83.038635,Asphalt
39.966778,-83.038688,Asphalt
39.966778,-83.026817,Asphalt
39.96678,-83.039137,Asphalt
39.966782,-83.038973,Asphalt
39.966792,-83.023428,Asphalt
39.966795,-83.03893,Asphalt
39.966795,-83.038757,Asphalt
39.966797,-83.039183,Asphalt
39.966797,-83.039013,Asphalt
39.966797,-83.026975,Asphalt
39.966803,-83.02685,Asphalt
39.96681,-83.026905,Asphalt
39.966812,-83.038823,Asphalt
39.966812,-83.023638,Asphalt
39.96682,-83.038817,Asphalt
39.966825,-83.039217,Asphalt
39.96683,-83.039565,Asphalt
39.966835,-83.039358,Asphalt
39.966835,-83.038888,Asphalt
39.966837,-83.039515,Asphalt
39.966837,-83.038787,Asphalt
39.96684,-83.026805,Asphalt
39.966843,-83.039328,Asphalt
39.966843,-83.02382,Asphalt
39.96686,-83.023567,Asphalt
39.966862,-83.038953,Asphalt
39.966867,-83.039417,Asphalt
39.966872,-83.039245,Asphalt
39.966877,-83.003293,Asphalt
39.966883,-83.039015,Asphalt
39.966885,-83.039462,Asphalt
39.966888,-83.03947,Asphalt
39.96689,-83.025127,Asphalt
39.966893,-83.026825,Asphalt
39.966897,-83.039238,Asphalt
39.966897,-83.02381,Asphalt
39.966902,-83.039338,Asphalt
39.966902,-83.039078,Asphalt
39.966907,-83.024993,Asphalt
39.96691,-83.039092,Asphalt
39.966913,-83.026908,Asphalt
39.966915,-83.11905,Asphalt
39.966918,-83.039072,Asphalt
39.966925,-83.026925,Asphalt
39.966925,-83.026857,Asphalt
39.966928,-83.039137,Asphalt
39.96693,-83.023707,Asphalt
39.966933,-83.039608,Asphalt
39.966935,-83.02501,Asphalt
39.966942,-83.03957,Asphalt
39.966943,-83.03991,Asphalt
39.966945,-83.024037,Asphalt
39.966948,-83.025053,Asphalt
39.96695,-83.039197,Asphalt
39.966952,-83.039868,Asphalt
39.966953,-83.026812,Asphalt
39.966958,-83.039738,Asphalt
39.966958,-83.039517,Asphalt
39.966972,-83.03926,Asphalt
39.966975,-83.039745,Asphalt
39.966978,-83.039747,Asphalt
39.966982,-83.023982,Asphalt
39.96699,-83.039785,Asphalt
39.966995,-83.026835,Asphalt
39.966997,-83.02385,Asphalt
39.966998,-83.039327,Asphalt
39.967,-83.039548,Asphalt
39.967,-83.039367,Asphalt
39.967007,-83.039665,Asphalt
39.967008,-83.026913,Asphalt
39.967012,-83.039382,Asphalt
39.967012,-83.003323,Asphalt
39.967022,-83.039883,Asphalt
39.967025,-83.039398,Asphalt
39.967028,-83.026858,Asphalt
39.967042,-83.039995,Asphalt
39.967043,-83.024253,Asphalt
39.967047,-83.039787,Asphalt
39.967055,-83.039468,Asphalt
39.967057,-83.039918,Asphalt
39.967057,-83.026905,Asphalt
39.967058,-83.04026,Asphalt
39.967058,-83.024927,Asphalt
39.967063,-83.024155,Asphalt
39.967063,-83.023997,Asphalt
39.967065,-83.040222,Asphalt
39.967065,-83.040015,Asphalt
39.967077,-83.040108,Asphalt
39.967077,-83.039537,Asphalt
39.967082,-83.040073,Asphalt
39.967083,-83.026843,Asphalt
39.96709,-83.039642,Asphalt
39.96709,-83.02477,Asphalt
39.967092,-83.039605,Asphalt
39.967095,-83.040103,Asphalt
39.967097,-83.02691,Asphalt
39.967097,-83.026885,Asphalt
39.967102,-83.039857,Asphalt
39.967102,-83.039682,Asphalt
39.967105,-83.03967,Asphalt
39.967107,-83.040142,Asphalt
39.967107,-83.026843,Asphalt
39.96711,-83.024802,Asphalt
39.967112,-83.039993,Asphalt
39.967115,-83.026878,Asphalt
39.967118,-83.039735,Asphalt
39.967123,-83.039808,Asphalt
39.967123,-83.02415,Asphalt
39.967135,-83.040057,Asphalt
39.967137,-83.039878,Asphalt
39.967142,-83.024468,Asphalt
39.967143,-83.02433,Asphalt
39.967145,-83.04003,Asphalt
39.967145,-83.02481,Asphalt
39.967145,-83.003347,Asphalt
39.967147,-83.040267,Asphalt
39.967152,-83.040332,Asphalt
39.967153,-83.026835,Asphalt
39.96716,-83.026852,Asphalt
39.967162,-83.026835,Asphalt
39.967165,-83.119048,Asphalt
39.967165,-83.039937,Asphalt
39.967172,-83.040605,Asphalt
39.967173,-83.040265,Asphalt
39.967175,-83.024302,Asphalt
39.967178,-83.040572,Asphalt
39.967182,-83.039912,Asphalt
39.967185,-83.026782,Asphalt
39.967187,-83.040392,Asphalt
39.967187,-83.040005,Asphalt
39.96719,-83.0404,Asphalt
39.967192,-83.026905,Asphalt
39.967195,-83.040477,Asphalt
39.967197,-83.026858,Asphalt
39.967198,-83.040417,Asphalt
39.9672,-83.039987,Asphalt
39.967202,-83.040167,Asphalt
39.967217,-83.024507,Asphalt
39.967218,-83.040322,Asphalt
39.967218,-83.02671,Asphalt
39.967223,-83.040325,Asphalt
39.967223,-83.024725,Asphalt
39.967225,-83.02681,Asphalt
39.967225,-83.02445,Asphalt
39.967227,-83.040512,Asphalt
39.96723,-83.04007,Asphalt
39.967233,-83.026645,Asphalt
39.967235,-83.024683,Asphalt
39.967243,-83.040345,Asphalt
39.967245,-83.02659,Asphalt
39.967253,-83.026553,Asphalt
39.967253,-83.026548,Asphalt
39.967255,-83.026533,Asphalt
39.967257,-83.040118,Asphalt
39.967257,-83.026535,Asphalt
39.967258,-83.026548,Asphalt
39.967262,-83.040672,Asphalt
39.967262,-83.040625,Asphalt
39.967263,-83.026538,Asphalt
39.967267,-83.026833,Asphalt
39.96727,-83.040175,Asphalt
39.96727,-83.024547,Asphalt
39.967272,-83.02677,Asphalt
39.967273,-83.003342,Asphalt
39.967275,-83.04016,Asphalt
39.967275,-83.02463,Asphalt
39.967283,-83.040202,Asphalt
39.967283,-83.024592,Asphalt
39.967287,-83.040942,Asphalt
39.967287,-83.024695,Asphalt
39.967288,-83.040607,Asphalt
39.967293,-83.040922,Asphalt
39.967293,-83.040228,Asphalt
39.967295,-83.040723,Asphalt
39.967295,-83.040285,Asphalt
39.967295,-83.026718,Asphalt
39.967298,-83.040728,Asphalt
39.967298,-83.040727,Asphalt
39.967302,-83.040475,Asphalt
39.967307,-83.026675,Asphalt
39.96731,-83.040593,Asphalt
39.967312,-83.026652,Asphalt
39.967313,-83.040842,Asphalt
39.967313,-83.026645,Asphalt
39.967313,-83.026643,Asphalt
39.967315,-83.026643,Asphalt
39.967315,-83.026642,Asphalt
39.967315,-83.026637,Asphalt
39.967315,-83.02491,Asphalt
39.967317,-83.026627,Asphalt
39.967318,-83.02694,Asphalt
39.96732,-83.026612,Asphalt
39.967322,-83.026598,Asphalt
39.967322,-83.026595,Asphalt
39.967322,-83.026593,Asphalt
39.967322,-83.026592,Asphalt
39.967322,-83.02659,Asphalt
39.967323,-83.04081,Asphalt
39.967323,-83.040262,Asphalt
39.967323,-83.02678,Asphalt
39.967323,-83.026597,Asphalt
39.967323,-83.026595,Asphalt
39.967325,-83.040653,Asphalt
39.967325,-83.026597,Asphalt
39.967327,-83.026598,Asphalt
39.967328,-83.0266,Asphalt
39.96733,-83.026602,Asphalt
39.96733,-83.0266,Asphalt
39.967332,-83.026602,Asphalt
39.967333,-83.026603,Asphalt
39.967333,-83.026602,Asphalt
39.967335,-83.026605,Asphalt
39.967335,-83.024817,Asphalt
39.967337,-83.026605,Asphalt
39.967338,-83.026598,Asphalt
39.967338,-83.024885,Asphalt
39.96734,-83.024565,Asphalt
39.967342,-83.026587,Asphalt
39.967343,-83.02657,Asphalt
39.967345,-83.040658,Asphalt
39.967345,-83.02656,Asphalt
39.967347,-83.02685,Asphalt
39.967347,-83.02671,Asphalt
39.967347,-83.026567,Asphalt
39.967347,-83.026565,Asphalt
39.967347,-83.026563,Asphalt
39.967347,-83.026562,Asphalt
39.967347,-83.02656,Asphalt
39.967347,-83.026558,Asphalt
39.967347,-83.026557,Asphalt
39.967347,-83.026555,Asphalt
39.967347,-83.025595,Asphalt
39.967348,-83.04089,Asphalt
39.967348,-83.026573,Asphalt
39.967348,-83.026572,Asphalt
39.967348,-83.026568,Asphalt
39.967348,-83.026567,Asphalt
39.96735,-83.026577,Asphalt
39.967352,-83.026573,Asphalt
39.967352,-83.025348,Asphalt
39.967353,-83.026565,Asphalt
39.967355,-83.040433,Asphalt
39.967355,-83.026545,Asphalt
39.967355,-83.025215,Asphalt
39.967358,-83.026633,Asphalt
39.967358,-83.026513,Asphalt
39.967358,-83.025803,Asphalt
39.96736,-83.026737,Asphalt
39.96736,-83.026357,Asphalt
39.967365,-83.026465,Asphalt
39.967365,-83.02618,Asphalt
39.967365,-83.026002,Asphalt
39.967367,-83.040295,Asphalt
39.967367,-83.02536,Asphalt
39.967367,-83.025003,Asphalt
39.967368,-83.026612,Asphalt
39.967368,-83.025138,Asphalt
39.96737,-83.041008,Asphalt
39.96737,-83.026552,Asphalt
39.96737,-83.026488,Asphalt
39.967373,-83.040967,Asphalt
39.967373,-83.025068,Asphalt
39.967375,-83.026387,Asphalt
39.967377,-83.025493,Asphalt
39.967378,-83.025193,Asphalt
39.96738,-83.026465,Asphalt
39.967383,-83.040327,Asphalt
39.967385,-83.026273,Asphalt
39.967388,-83.040572,Asphalt
39.967388,-83.040357,Asphalt
39.967388,-83.025612,Asphalt
39.967388,-83.025387,Asphalt
39.967388,-83.024522,Asphalt
39.96739,-83.026372,Asphalt
39.967393,-83.02613,Asphalt
39.967393,-83.003337,Asphalt
39.967395,-83.025708,Asphalt
39.967395,-83.025582,Asphalt
39.967397,-83.04104,Asphalt
39.967397,-83.040862,Asphalt
39.967398,-83.041282,Asphalt
39.967398,-83.041042,Asphalt
39.967398,-83.040943,Asphalt
39.967398,-83.040397,Asphalt
39.967398,-83.026278,Asphalt
39.967398,-83.02596,Asphalt
39.967398,-83.02579,Asphalt
39.9674,-83.040783,Asphalt
39.9674,-83.025773,Asphalt
39.967403,-83.041273,Asphalt
39.967403,-83.041055,Asphalt
39.967407,-83.026188,Asphalt
39.96741,-83.0261,Asphalt
39.96741,-83.025858,Asphalt
39.967412,-83.040445,Asphalt
39.967412,-83.026015,Asphalt
39.967412,-83.025937,Asphalt
39.967418,-83.119043,Asphalt
39.96742,-83.041112,Asphalt
39.967428,-83.0412,Asphalt
39.967433,-83.040985,Asphalt
39.967437,-83.040688,Asphalt
39.967438,-83.040497,Asphalt
39.967442,-83.041183,Asphalt
39.967443,-83.04097,Asphalt
39.967447,-83.024323,Asphalt
39.967453,-83.024383,Asphalt
39.967457,-83.040547,Asphalt
39.967465,-83.041255,Asphalt
39.967477,-83.041343,Asphalt
39.967477,-83.040602,Asphalt
39.96748,-83.041133,Asphalt
39.967482,-83.04086,Asphalt
39.96749,-83.040658,Asphalt
39.967492,-83.041337,Asphalt
39.967495,-83.041347,Asphalt
39.967498,-83.041092,Asphalt
39.967505,-83.003317,Asphalt
39.967507,-83.041275,Asphalt
39.967507,-83.040717,Asphalt
39.967508,-83.041627,Asphalt
39.96751,-83.041385,Asphalt
39.967515,-83.04162,Asphalt
39.967517,-83.04094,Asphalt
39.96752,-83.041425,Asphalt
39.967525,-83.040778,Asphalt
39.967535,-83.024318,Asphalt
39.96754,-83.041318,Asphalt
39.967542,-83.04156,Asphalt
39.967542,-83.041278,Asphalt
39.967543,-83.040833,Asphalt
39.967548,-83.041515,Asphalt
39.967553,-83.024315,Asphalt
39.967562,-83.06095,Asphalt
39.967562,-83.060808,Asphalt
39.967562,-83.060667,Asphalt
39.967565,-83.06052,Asphalt
39.967565,-83.041407,Asphalt
39.967567,-83.061092,Asphalt
39.967567,-83.040902,Asphalt
39.967572,-83.060717,Asphalt
39.967572,-83.060375,Asphalt
39.967573,-83.06124,Asphalt
39.967577,-83.060425,Asphalt
39.967577,-83.0416,Asphalt
39.967578,-83.061003,Asphalt
39.967578,-83.060238,Asphalt
39.967578,-83.041158,Asphalt
39.967582,-83.061395,Asphalt
39.967582,-83.041678,Asphalt
39.967588,-83.060103,Asphalt
39.96759,-83.06156,Asphalt
39.96759,-83.041645,Asphalt
39.967592,-83.061285,Asphalt
39.967592,-83.060707,Asphalt
39.967592,-83.060128,Asphalt
39.967593,-83.061018,Asphalt
39.967593,-83.060998,Asphalt
39.967593,-83.060887,Asphalt
39.967593,-83.040973,Asphalt
39.967595,-83.060753,Asphalt
39.967595,-83.060582,Asphalt
39.967595,-83.0414,Asphalt
39.967595,-83.04119,Asphalt
39.9676,-83.061242,Asphalt
39.9676,-83.060505,Asphalt
39.967602,-83.061735,Asphalt
39.967602,-83.061193,Asphalt
39.967602,-83.060402,Asphalt
39.967602,-83.04168,Asphalt
39.967605,-83.060278,Asphalt
39.967605,-83.05997,Asphalt
39.967607,-83.06133,Asphalt
39.96761,-83.06157,Asphalt
39.96761,-83.06025,Asphalt
